,cleaned_tweet,cls,count,hate_speech,off_lang,neither
1836,happy birthday pops aka old negro spiritual aka the man who said i was an accident 64 never looked so 8230,1.0,3.0,0.0,3.0,0.0
1837,128514 128514 128514 128553 9996 65039 my bad bitch im logged in on everybody shit,1.0,6.0,1.0,5.0,0.0
1838,idc i can still get it that s my pussy,1.0,3.0,0.0,3.0,0.0
1839,rt texting bitches at 11 12 making their wish come true,1.0,6.0,0.0,6.0,0.0
1840,rt nah 2013 was trash rt 2014 was so trash dawg,2.0,3.0,0.0,0.0,3.0
1841,yo bitch choosin just letr,1.0,6.0,0.0,5.0,1.0
1842,this bitch just called me a bougie whore tho 128514 128514 128514 128514 ol angry bird lmao,1.0,3.0,0.0,3.0,0.0
1843,no girls no hoes just me myself and i,2.0,3.0,0.0,1.0,2.0
1844,taught me how to hate a bitch,1.0,3.0,1.0,2.0,0.0
1845,just might fuck yo main bitch dats just how i feel 128520,1.0,6.0,0.0,6.0,0.0
1846,i love when people bitch about athletes being payed to much like they d turn down millions what the fuck ever,1.0,3.0,0.0,3.0,0.0
1847,thats why youz a yellow bone 128155 128155,2.0,3.0,0.0,0.0,3.0
1848,im tired of seeing this disturbing bitch with 3 tits,1.0,3.0,0.0,3.0,0.0
1849,word to my bird,2.0,3.0,0.0,0.0,3.0
1850,is 72 out of wedlock births a lie latinos in 2nd place mostly driven up by illegal aliens w anchor babies,2.0,3.0,0.0,0.0,3.0
1851,you ain t squad lil bitch,1.0,3.0,0.0,3.0,0.0
1852,no ud still be a fag if i was lolz,0.0,3.0,2.0,1.0,0.0
1853,rt 8220 why you hurt my feelings 8221 jk 3phone you pull all the hoes wit the nice weaves,1.0,3.0,0.0,2.0,1.0
1854,rt ichrisp 8220 a1 swear me n zee da only niccas who aint got da update yet 8221 lt i m right there wit cha bruh,1.0,3.0,0.0,3.0,0.0
1855,rt no bitch ass chick flick will ever be as sad as this movie,1.0,3.0,0.0,3.0,0.0
1856,wrote the absolute worst paper of my life last week and still got a b gotta love taking freshman english retards,1.0,3.0,1.0,2.0,0.0
1857,when i die throw a couple bad bitches in my casket,1.0,3.0,0.0,3.0,0.0
1858,what i hate about edm festivals is the people who bitch about the line up stfu,1.0,3.0,0.0,3.0,0.0
1859,bitch,1.0,3.0,1.0,2.0,0.0
1860,just a young niggah wit a promised future,1.0,3.0,1.0,2.0,0.0
1861,slaw ass team time to start dat bitch ova,1.0,3.0,0.0,3.0,0.0
1862,going out with bad intension keep yo girlfriends inside and i m not just saying it ask my nigs i mean it,1.0,3.0,0.0,3.0,0.0
1863,today is fun but tuesday will be awesome iu v michiganst 1ubb hoosiers,2.0,3.0,0.0,0.0,3.0
1864,rt what doesn t kill you makes you a bitch,1.0,3.0,0.0,3.0,0.0
1865,hellyeah rt no rt happy fall pumpkin spice oreos are here,2.0,3.0,0.0,0.0,3.0
1866,8220 tharealist shawty wanna charge for pussy but i m like whoa now 128561 8221 turnt her on to cash she use to fuck for free,1.0,3.0,0.0,3.0,0.0
1867,all a nicca want is some coney island and lous deli tho detroitniccainatlantaproblems,1.0,3.0,0.0,2.0,1.0
1868,who told this midget hoe to start stripping,1.0,3.0,0.0,3.0,0.0
1869,rt lifestyle they trash rt dot conto pointless bitches in the club rt smfh,1.0,3.0,0.0,3.0,0.0
1870,i m redneck crazy,2.0,3.0,1.0,0.0,2.0
1871,winker or one of them bitches just be talking shit but not bout shit,1.0,3.0,0.0,3.0,0.0
1872,rt how other mfs tell me gm damn near every mornin an my bitch don t even tell me gm an she be wide tf awoke 128530 wtf type shit 8230,1.0,3.0,0.0,3.0,0.0
1873,the only part of the awards that i liked was the dykes part of the cypher amp the old skool female mcs,1.0,3.0,0.0,3.0,0.0
1874,at all my ritz crackers idk what to do with myself anymore,2.0,3.0,0.0,0.0,3.0
1875,glad you brought that kid home but he fucked up and should face the ucmj don t care about taliban pussies really,1.0,3.0,0.0,3.0,0.0
1876,sometime i wish i wasn t colored,1.0,3.0,0.0,2.0,1.0
1877,then yall tweet about not trusting hoes like that shit ain t common sense already,1.0,3.0,0.0,3.0,0.0
1878,this hoe straight up disappeared on me like where did you go,1.0,3.0,0.0,3.0,0.0
1879,need these sox fuck yeah i love a kinky scally lad w rank sox and sneaks,1.0,3.0,0.0,3.0,0.0
1880,it s that puff pass it porn up on the tablet run up to bitch with assless chaps swearing that i m catholic,1.0,3.0,0.0,3.0,0.0
1881,the baddest bitch in the world followed me on ig today and started liking all my pics i aint even all that attractive so i know she catfish,1.0,3.0,0.0,3.0,0.0
1882,dat bitch a thot,1.0,3.0,1.0,2.0,0.0
1883,rt gator needs his gat punk ass bitch,1.0,3.0,0.0,3.0,0.0
1884,charlie horses suck ass ouch,1.0,3.0,0.0,3.0,0.0
1885,ask around n the streets bitch bout jay,1.0,3.0,0.0,3.0,0.0
1886,and the plastic surgery of a tranny,1.0,3.0,0.0,2.0,1.0
1887,these bitches fake one min talking about a hoe next min bestfriends with the hoe,1.0,3.0,0.0,3.0,0.0
1888,i mma go with 6 cuz them scream bitches stayed getting knocked over an shit fuck them pussies without surprise they shitty,1.0,3.0,0.0,3.0,0.0
1889,8220 ina i really hate poly bitches 8221 you and me both man,1.0,3.0,1.0,2.0,0.0
1890,you better pray to god i don t like yo bitch cause we might catch eyes and she might get hit,1.0,3.0,0.0,3.0,0.0
1891,8220 i m driving myself insane 8221 fag,1.0,3.0,1.0,2.0,0.0
1892,if you like the 24k gold rillos your a pussy,1.0,3.0,0.0,3.0,0.0
1893,gotta love rednecks loud stupid stubborn and full o schitt,0.0,3.0,2.0,0.0,1.0
1894,like these nigguhs pussy there s no other thesis,1.0,3.0,0.0,3.0,0.0
1895,send me an emojii and i ll tweet why your a pussy,1.0,3.0,0.0,3.0,0.0
1896,you nigguhs glorifying pussies,1.0,3.0,0.0,3.0,0.0
1897,rt a bird doesn t sing because it has an answer it sings because it has a song maya angelou poetry writing,2.0,3.0,0.0,0.0,3.0
1898,thecrave only if it s funny tweets about ashy niggers,1.0,3.0,1.0,2.0,0.0
1899,jonesss none of my business nigga if you get that i m living with you lol and i m stealing one of them bitches and 100k 128056 9749 65039,0.0,3.0,2.0,1.0,0.0
1900,now i am seeing chatter among jihadi fans taking credit for an alledged kidnapping of a frenchman in algeria france,2.0,3.0,0.0,0.0,3.0
1901,ain t the bitch mimi still wit gay ass nikko,1.0,3.0,0.0,3.0,0.0
1902,don t let the hoes lie to you,1.0,3.0,0.0,3.0,0.0
1903,rt cleary dark skinned niggas fuck better than light skinned niggas the proofs in the bitch face 128528 128528,1.0,3.0,1.0,2.0,0.0
1904,rt why do bitches hate on another bitch relationship 128129,1.0,3.0,0.0,3.0,0.0
1905,rt me you re a hoe hoe you wasn t saying that august 12 2014 at 7 22 pm me well you re a hoe today on october 1st 2014 at 8230,1.0,3.0,0.0,3.0,0.0
1906,bitches be tambout my party no bitch its everybody party,1.0,3.0,1.0,2.0,0.0
1907,you re being a cunt right now,1.0,3.0,0.0,2.0,1.0
1908,rt if k michelle was apart of baltimore twitter she d be one of them hoes saying she s celibate smh,1.0,3.0,0.0,2.0,1.0
1909,khaliefer97 keep these hoes on yet toes don t tell them nothing 128514,1.0,3.0,0.0,3.0,0.0
1910,rt protest climate change leaves trash behind votingmatters,2.0,3.0,0.0,0.0,3.0
1911,these bitches so broke instead of go get it they quick to go ask for somethin,1.0,3.0,0.0,3.0,0.0
1912,ight bitch ima see u,1.0,3.0,0.0,3.0,0.0
1913,fuck no my school boring and ghetto,1.0,3.0,0.0,3.0,0.0
1914,rt its a bunch of penis on my timeline literally u want me 2 dm u my pussy lol,1.0,3.0,0.0,3.0,0.0
1915,rt 41395 and i aint got time for bitches gotta keep my mind on my mothafuckin riches,1.0,3.0,0.0,3.0,0.0
1916,niggas are jus like btchs talking bout a hoe then right back in her face dnt come to me talking bout nan hoe if you gne b right back fwher 128134,1.0,3.0,1.0,2.0,0.0
1917,u bitches still fuccin bush,1.0,3.0,0.0,3.0,0.0
1918,if dj khaled eats nicki minaj s pussy he finna taste everyone in the rap industry,1.0,3.0,0.0,2.0,1.0
1919,rt 1996 galore i know cunt nugget 128514 128514,1.0,3.0,0.0,3.0,0.0
1920,uh uh what do we have your empty heart my empty bottle a yellow cab that you would like to catch cuz yo latest ex made u mad,1.0,3.0,0.0,2.0,1.0
1921,whatever neymar trash,2.0,3.0,1.0,0.0,2.0
1922,looks like any other little porch monkey to me,2.0,3.0,0.0,1.0,2.0
1923,there s a bird nest in my garage and so now when the birds fly out they poop on my car 128529,2.0,3.0,0.0,0.0,3.0
1924,rt bad monkey amazingtiming,2.0,3.0,0.0,0.0,3.0
1925,if you have that lil pussy stomach pouch thingy don t wear no tight clothes shit is unattractive 128567,1.0,3.0,0.0,3.0,0.0
1926,now time to find the monkey term scripts,2.0,6.0,1.0,0.0,5.0
1927,someone sent this to me months ago bitch,1.0,3.0,1.0,2.0,0.0
1928,historical point cracker was a term for the irish settling in the woods of the mid atlantic hardly offensive,2.0,3.0,1.0,0.0,2.0
1929,no slut cdfu bitch you fried,1.0,3.0,0.0,3.0,0.0
1930,rt the recommended serving size for brownies is all of them,2.0,3.0,0.0,0.0,3.0
1931,andrizzy aw drake is do you sit in the corner and cry when you listen to him lmfao pussy dick rider how drakes cock taste faggot,0.0,3.0,3.0,0.0,0.0
1932,on this 2k14 online hitting on these niggah 128514 128514 128514 128514 128076,1.0,6.0,0.0,6.0,0.0
1933,this shit right here nigguh mantanuskathunderfuck sativadominant,1.0,6.0,0.0,6.0,0.0
1934,niggas be so dehydrated if i wanted my pussy ate everyday for the rest of this year it would happen,1.0,3.0,0.0,2.0,1.0
1935,this bitch ask me why i dont hit her up and that i dont talk to her bitch want me to hit her up so she can ignore or respond hours later,1.0,3.0,1.0,2.0,0.0
1936,8220 how black bitches drive when they song come on,1.0,3.0,0.0,3.0,0.0
1937,g s up hoes down while you motherfuckers bounce to this,1.0,3.0,0.0,3.0,0.0
1938,rt alcohol is liquid truth so if a girl is a hoe when she drinks she s naturally a hoe anyway,1.0,3.0,0.0,3.0,0.0
1939,you re a bitch,1.0,3.0,0.0,3.0,0.0
1940,chug ranch,2.0,3.0,0.0,0.0,3.0
1941,i lost it you think you re too good for me you paper bitch and i fell on the bed and i fell off the bed and i slept on the floor,1.0,3.0,0.0,3.0,0.0
1942,i made you lunch you fat faggot 128128,0.0,3.0,2.0,1.0,0.0
1943,ima have to fuck with my nigga omar about those weed brownies,1.0,3.0,0.0,3.0,0.0
1944,vertical nip bars i already have horizontal ones so i think it ll look hella cute,2.0,3.0,0.0,0.0,3.0
1945,8220 larsen i m jakes bitch 8221,1.0,3.0,0.0,3.0,0.0
1946,drake needs to make up his mind be a rapper or a bitch haha,1.0,3.0,0.0,3.0,0.0
1947,rt this nigguh chris paul,0.0,3.0,2.0,1.0,0.0
1948,go away already,2.0,3.0,0.0,1.0,2.0
1949,these parents nd giving they kids ghetto ass names ronkieshietta bro are you serious that tipped the scale fa me,1.0,3.0,1.0,2.0,0.0
1950,rt midy kashhh lol oh godddddd bitch is you really coming amp how late you gon be lls,1.0,3.0,0.0,3.0,0.0
1951,rt rt looking forward to sitting down with president obama for our 60th anniversary broadcast this sunday 8212 ho 8230,2.0,3.0,0.0,0.0,3.0
1952,oh nab def not that easy you may not know nor believe this but i m legendary for curving pussy lol guilty pleasure,1.0,3.0,0.0,3.0,0.0
1953,money make bitches fuck and niggas steal,1.0,3.0,1.0,2.0,0.0
1954,you guys wanna skull fuck some clay birds this weeknd,1.0,3.0,0.0,3.0,0.0
1955,i was like this bitch better chill oh hey maria 128514 128514 128514,1.0,3.0,0.0,3.0,0.0
1956,quote this tweet with your favorite animal pussy,1.0,3.0,0.0,3.0,0.0
1957,i wish my bitch ass mother would give me my 5grand for child support fuckin bitch,1.0,3.0,0.0,3.0,0.0
1958,rt air walker i haven t had cable at my crib in a year i don t give a damn bout a tv show like hoes n hip hop,1.0,3.0,0.0,3.0,0.0
1959,sumn wrong wit da pussy een tho i ain t gonn hit it ima still make sure dat she gushy,1.0,3.0,0.0,3.0,0.0
1960,was just informed that crunk ain t dead ho 8230 lol okay sure,1.0,3.0,0.0,3.0,0.0
1961,rt no hoes,1.0,3.0,0.0,2.0,1.0
1962,rt the ape was like oh you niggas gon learn today 128557 128128,1.0,3.0,1.0,2.0,0.0
1963,pay for pussy no yo i get too many freebies,1.0,3.0,0.0,3.0,0.0
1964,rt shelby 22 8220 i ll fuck a bitch real quick 8221,1.0,3.0,0.0,3.0,0.0
1965,i hate bitches but ugly and or fat bitches are the worst,1.0,3.0,1.0,2.0,0.0
1966,rt iamhim cause lord know if another bitch call yo nigga handsome and he entertain it all hell gonna break loose,1.0,3.0,0.0,3.0,0.0
1967,fake pics get off my tl u r dismissed muzzie 1,2.0,6.0,1.0,2.0,3.0
1968,y all hoes broke be stealing from the mall but be flexing,1.0,3.0,1.0,2.0,0.0
1969,rt you can no longer run a business n america unless it s deemed acceptable by 1 political group of retards known as democr 8230,0.0,3.0,3.0,0.0,0.0
1970,i dont love these hoes,1.0,3.0,1.0,2.0,0.0
1971,post the bid where you tell that nig to use the jab,1.0,3.0,0.0,3.0,0.0
1972,rt your bitch when my skechers light up,1.0,3.0,0.0,2.0,1.0
1973,kaaat it took a while for you to find me but i was hiding in the lime tree dis bitch in da wrong tree bro,1.0,6.0,0.0,6.0,0.0
1974,8220 monroe them damn brownies 8221 i swear lmao,1.0,3.0,0.0,2.0,1.0
1975,my bad that was about rt why bitches act like i can t read or like words don t have a meaning,1.0,3.0,0.0,3.0,0.0
1976,y all saw how mad that little chunky boy was he wouldn t even let his dad touch him bruh lmao,2.0,3.0,0.0,0.0,3.0
1977,allergies ain t bothered me all summer now all of a sudden in the middle of august shit is startin to get real ain t that about a bitch,1.0,3.0,0.0,3.0,0.0
1978,your a stupid little cunt i thought you couldn t get any lower but how dare you spit on people on your own fucking fans,1.0,3.0,1.0,2.0,0.0
1979,rt invite me on your show you lying pussy rt republicans are afraid of me they don t want to talk to me 8230,1.0,3.0,0.0,3.0,0.0
1980,rt ibarra95 your tweets remind me of the times when we did the oreo milkshake runs 1am in the morning 128514 128557 128557 128557,2.0,3.0,0.0,0.0,3.0
1981,rt i ain t never had a basic bitch never will 128175,1.0,3.0,0.0,3.0,0.0
1982,hell naw bitch no help,1.0,3.0,0.0,3.0,0.0
1983,i thought it was beyond retarded not scary at all,1.0,3.0,0.0,2.0,1.0
1984,rt all these bitches somewhere coughing like a mug,1.0,3.0,0.0,3.0,0.0
1985,rt tell a girl to calm down she ll act like you just kicked her in the pussy,1.0,3.0,0.0,3.0,0.0
1986,rt i won t love you i can t love you unless that pussy got some super powers,1.0,3.0,0.0,3.0,0.0
1987,rt real bitches text u can u talk before they call,1.0,3.0,0.0,3.0,0.0
1988,rt steve found out you can t call taiquaniesha a stupid fuckin cunt like you can w becky,1.0,6.0,0.0,6.0,0.0
1989,i find it funny when fags write looking for bf on a grindr ap lol thats a fucking ap dumbass,0.0,3.0,2.0,1.0,0.0
1990,128557 128557 128557 128557 about the beanies but steal my description but u aren t salty or fake,2.0,3.0,0.0,0.0,3.0
1991,rt that s who dumb bitch gohawks,1.0,3.0,1.0,2.0,0.0
1992,this bitch on maury got 11 baby daddy s,1.0,3.0,1.0,2.0,0.0
1993,rt chocgirl rich homie and bird man gone be at mansion 233 lan tonight 128064 some niggas got fuckd up by the bouncers when i w 8230,1.0,3.0,1.0,2.0,0.0
1994,rt can i bring another bitch let s have a 3some,1.0,3.0,0.0,3.0,0.0
1995,rt maaan these hoes be photoshopping rt h damn you suppose to be that nigga how you get catfished,1.0,6.0,1.0,5.0,0.0
1996,rt if we date u don t even gotta worry bout me talking to other hoes cus i ain t got any,1.0,3.0,0.0,3.0,0.0
1997,rt my sincerest apologies my main bitch chocolate dipped cinnamon apple,1.0,3.0,0.0,3.0,0.0
1998,stupid loose pussyed bitch,0.0,3.0,2.0,1.0,0.0
1999,i hate a extra ass bitch or an extra ass nigga you re doing too much just stop it s unnecessary,1.0,3.0,1.0,2.0,0.0
2000,rt ppl quick 2 bitch about what somebody ain t did for em when 9 times outta 10 they ain t did shit for that person,1.0,3.0,0.0,3.0,0.0
2001,onlyb nika them bitches be smackin,1.0,3.0,0.0,3.0,0.0
2002,only good thing about this season firecashman,2.0,3.0,0.0,0.0,3.0
2003,rt if ya friends always trynna get you to break up wit ya nigga or do thot shit wit them them bitches really ain t ya friends,1.0,3.0,0.0,3.0,0.0
2004,islamic jihadis run away to pakistan uniteblue,2.0,6.0,1.0,0.0,5.0
2005,rt bitches lt,1.0,3.0,0.0,3.0,0.0
2006,rt 8220 well there s crazy bitch and there s you can look for that motherfucker s corpse but you won t find 8230,1.0,3.0,0.0,3.0,0.0
2007,i m fasho in that hoe then rt tbretreat is about to be 21 i m in that hoe for real this time,1.0,3.0,0.0,3.0,0.0
2008,how she stay faithful with a room full of hoes,1.0,6.0,1.0,5.0,0.0
2009,laa laa ha bitch i know 128129,1.0,3.0,0.0,3.0,0.0
2010,bitch really changed her name haha it is not that serious beyonce fans have too much time on their hands waiting in that welfare office,1.0,3.0,1.0,2.0,0.0
2011,x3 shantrell bitch we ainn talkn to you c yo ugly way out,1.0,3.0,1.0,2.0,0.0
2012,scrolling through my tl ol sick ass bitch,1.0,3.0,0.0,3.0,0.0
2013,now now 8230 that bird is one of god s creatures,2.0,3.0,0.0,0.0,3.0
2014,rt i know i got good pussy 128133,1.0,3.0,0.0,3.0,0.0
2015,other then the faggot shit macklemore actually a really good artist better than alot of rappers,1.0,3.0,0.0,3.0,0.0
2016,rt karma is a bitch 128524,1.0,3.0,0.0,3.0,0.0
2017,that pussy so wet i m calling it rain,1.0,3.0,0.0,3.0,0.0
2018,rt valentines day is just an extra christmas for bitches blood,1.0,3.0,0.0,3.0,0.0
2019,rt u bitches could neva get him to buy all dem snacks fuk wit me,1.0,3.0,0.0,3.0,0.0
2020,let s go see the wolverine hoe,1.0,3.0,0.0,3.0,0.0
2021,i wish tinder would quit showing me all these broads with that retarded l gesture they re not smart enough to procreate with me bbn,1.0,3.0,0.0,3.0,0.0
2022,omg ugly faggot your a bad mother you should kill yourself like robin williams,0.0,3.0,2.0,1.0,0.0
2023,8220 say something is the one drake song i have to listen to when i m in my feelings 8221 fag,1.0,3.0,1.0,2.0,0.0
2024,bitches don t even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches,1.0,3.0,0.0,3.0,0.0
2025,2014 bitch ass voices in his head haha,1.0,3.0,0.0,3.0,0.0
2026,noindirect bitch fuck you you cut off until i get my snacks from fat boys,1.0,3.0,0.0,3.0,0.0
2027,rt shxt need my dick sucked fuck 1 bitch i need 9996 65039 sluts,1.0,3.0,0.0,3.0,0.0
2028,new york niggas quick to take off on a bitch in public boy lol,0.0,3.0,2.0,1.0,0.0
2029,rt yea m8 fire crotch igniting your sisters pussy since 06,1.0,3.0,0.0,3.0,0.0
2030,i only fuck with bad bitches i m stiff,1.0,3.0,0.0,3.0,0.0
2031,you just can t give hillbillies an audience they ll squander it every time,1.0,3.0,0.0,2.0,1.0
2032,8220 xcianna i don t like popeye s spicy chicken 128545 8221 them bitches be on 10 boa you trippen,1.0,6.0,0.0,6.0,0.0
